instrument,trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,gamble_letter,model,fmt,p_gamble,ab_mass,excluded,note
p2,548,18,neutral,0,41,61,0.58,0.8629,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.90991,0.99307,0,massA=0.0895 massB=0.904
p2,81,2,mixed,162,162,661,0.26,1.0609,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.19437,0.97629,0,massA=0.19 massB=0.787
p2,404,13,gain,0,72,88,0.64,0.7822,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.60393,0.90792,0,massA=0.36 massB=0.548
p2,312,10,gain,0,111,278,0.58,1.4526,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.9923,0.9897,0,massA=0.00762 massB=0.982
p2,1007,33,gain,0,142,446,0.53,1.6646,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.08036,0.94252,0,massA=0.0757 massB=0.867
p2,769,25,gain,0,124,207,0.76,1.2687,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02801,0.94037,0,massA=0.0263 massB=0.914
p2,1191,39,mixed,178,178,567,0.32,1.0193,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.1561,0.97976,0,massA=0.153 massB=0.827
p2,170,5,mixed,162,162,381,0.46,1.0819,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.93903,0.95247,0,massA=0.0581 massB=0.894
p2,590,19,mixed,64,64,122,0.49,0.9341,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.79819,0.9595,0,massA=0.194 massB=0.766
p2,481,16,neutral,0,139,234,0.6,1.0101,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.35577,0.9936,0,massA=0.353 massB=0.64
p2,1216,8,dominant,0,62,121,1.0,1.9516,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.95631,0.99744,0,massA=0.0436 massB=0.954
p2,438,14,gain,0,81,201,0.68,1.6874,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98636,0.91776,0,massA=0.0125 massB=0.905
p2,149,4,mixed,29,29,71,0.55,1.3466,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.13478,0.9318,0,massA=0.126 massB=0.806
p2,1259,29,dominant,0,79,118,1.0,1.4937,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.24799,0.99061,0,massA=0.246 massB=0.745
p2,250,8,gain,0,62,263,0.33,1.3998,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.66888,0.98639,0,massA=0.327 massB=0.66
p2,366,12,neutral,0,164,541,0.38,1.2535,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.97199,0.97744,0,massA=0.0274 massB=0.95
p2,1104,36,mixed,98,98,227,0.47,1.0887,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.90862,0.94845,0,massA=0.0867 massB=0.862
p2,958,31,mixed,51,51,151,0.29,0.8586,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.97631,0.9369,0,massA=0.0222 massB=0.915
p2,225,7,gain,0,63,98,0.64,0.9956,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.23092,0.98948,0,massA=0.228 massB=0.761
p2,1063,35,gain,0,91,133,0.68,0.9938,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02976,0.99482,0,massA=0.0296 massB=0.965
p2,1054,35,neutral,0,91,133,0.68,0.9938,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.52732,0.99164,0,massA=0.469 massB=0.523
p2,551,18,gain,0,41,61,0.58,0.8629,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.13296,0.97761,0,massA=0.13 massB=0.848
p2,706,23,gain,0,91,626,0.23,1.5822,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.91671,0.87317,0,massA=0.0727 massB=0.8
p2,1226,13,dominant,0,72,119,1.0,1.6528,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.94293,0.99011,0,massA=0.0565 massB=0.934
p2,1238,19,dominant,0,64,91,1.0,1.4219,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.93813,0.92823,0,massA=0.0574 massB=0.871
p2,1024,34,neutral,0,52,96,0.63,1.1631,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.55447,0.99385,0,massA=0.443 massB=0.551
p2,948,31,gain,0,51,151,0.29,0.8586,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.97613,0.88009,0,massA=0.021 massB=0.859
p2,180,6,neutral,0,94,101,0.71,0.7629,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.9173,0.97617,0,massA=0.0807 massB=0.895
p2,1070,35,mixed,91,91,133,0.68,0.9938,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.93196,0.94503,0,massA=0.0643 massB=0.881
p2,1123,37,gain,0,151,252,0.68,1.1348,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.03162,0.99521,0,massA=0.0315 massB=0.964
p2,668,22,neutral,0,81,163,0.72,1.4489,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.93046,0.99491,0,massA=0.0692 massB=0.926
p2,1112,37,neutral,0,151,252,0.68,1.1348,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99299,0.9975,0,massA=0.00699 massB=0.991
p2,1272,36,dominant,0,98,155,1.0,1.5816,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.90532,0.9942,0,massA=0.0941 massB=0.9
p2,567,18,mixed,41,41,61,0.58,0.8629,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.16027,0.87663,0,massA=0.14 massB=0.736
p2,1109,36,mixed,98,98,227,0.47,1.0887,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.15817,0.91902,0,massA=0.145 massB=0.774
p2,826,27,gain,0,166,433,0.53,1.3825,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.92631,0.83851,0,massA=0.0618 massB=0.777
p2,37,1,neutral,0,58,116,0.66,1.32,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.21734,0.98631,0,massA=0.214 massB=0.772
p2,192,6,gain,0,94,101,0.71,0.7629,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98983,0.99308,0,massA=0.0101 massB=0.983
p2,1009,33,gain,0,142,446,0.53,1.6646,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02002,0.92272,0,massA=0.0185 massB=0.904
p2,1229,14,dominant,0,81,135,1.0,1.6667,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.20689,0.99229,0,massA=0.205 massB=0.787
p2,6,0,neutral,0,186,984,0.26,1.3755,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.95532,0.97719,0,massA=0.0437 massB=0.934
p2,1183,39,gain,0,178,567,0.32,1.0193,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.01855,0.99573,0,massA=0.0185 massB=0.977
p2,61,2,neutral,0,162,661,0.26,1.0609,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.20181,0.99268,0,massA=0.2 massB=0.792
p2,555,18,gain,0,41,61,0.58,0.8629,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.21469,0.9868,0,massA=0.212 massB=0.775
p2,979,32,gain,0,131,236,0.57,1.0269,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.03568,0.91361,0,massA=0.0326 massB=0.881
p2,530,17,mixed,117,117,362,0.42,1.2995,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.92248,0.95116,0,massA=0.0737 massB=0.877
p2,1091,36,gain,0,98,227,0.47,1.0887,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.09808,0.99023,0,massA=0.0971 massB=0.893
p2,414,13,mixed,72,72,88,0.64,0.7822,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.83114,0.93522,0,massA=0.158 massB=0.777
p2,1165,38,mixed,183,183,609,0.38,1.2646,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.23652,0.9544,0,massA=0.226 massB=0.729
p2,311,10,gain,0,111,278,0.58,1.4526,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.10669,0.97089,0,massA=0.104 massB=0.867
p2,665,22,neutral,0,81,163,0.72,1.4489,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.28141,0.99542,0,massA=0.28 massB=0.715
p2,963,32,neutral,0,131,236,0.57,1.0269,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02518,0.99718,0,massA=0.0251 massB=0.972
p2,396,13,neutral,0,72,88,0.64,0.7822,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.97888,0.97562,0,massA=0.0206 massB=0.955
p2,462,15,gain,0,82,113,0.74,1.0198,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99242,0.99057,0,massA=0.00751 massB=0.983
p2,719,23,mixed,91,91,626,0.23,1.5822,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.09009,0.86369,0,massA=0.0778 massB=0.786
p2,219,7,neutral,0,63,98,0.64,0.9956,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.04922,0.98736,0,massA=0.0486 massB=0.939
p2,30,1,neutral,0,58,116,0.66,1.32,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.91906,0.98735,0,massA=0.0799 massB=0.907
p2,767,25,gain,0,124,207,0.76,1.2687,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.07921,0.9368,0,massA=0.0742 massB=0.863
p2,359,11,mixed,54,54,68,0.81,1.02,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.09947,0.92073,0,massA=0.0916 massB=0.829
p2,101,3,gain,0,46,158,0.33,1.1335,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.11596,0.98819,0,massA=0.115 massB=0.874
p2,364,12,neutral,0,164,541,0.38,1.2535,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.55061,0.99208,0,massA=0.446 massB=0.546
p2,558,18,gain,0,41,61,0.58,0.8629,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99073,0.81231,0,massA=0.00753 massB=0.805
p2,1096,36,gain,0,98,227,0.47,1.0887,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.87322,0.92639,0,massA=0.117 massB=0.809
p2,502,16,mixed,139,139,234,0.6,1.0101,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99385,0.9889,0,massA=0.00608 massB=0.983
p2,862,28,mixed,132,132,181,0.76,1.0421,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99641,0.98837,0,massA=0.00355 massB=0.985
p2,422,14,neutral,0,81,201,0.68,1.6874,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99341,0.99755,0,massA=0.00657 massB=0.991
p2,713,23,mixed,91,91,626,0.23,1.5822,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.12421,0.98907,0,massA=0.123 massB=0.866
p2,1058,35,neutral,0,91,133,0.68,0.9938,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.93535,0.98744,0,massA=0.0638 massB=0.924
p2,840,28,neutral,0,132,181,0.76,1.0421,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.96405,0.98445,0,massA=0.0354 massB=0.949
p2,648,21,gain,0,106,206,0.73,1.4187,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98397,0.86717,0,massA=0.0139 massB=0.853
p2,75,2,gain,0,162,661,0.26,1.0609,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.10088,0.97385,0,massA=0.0982 massB=0.876
p2,1176,39,neutral,0,178,567,0.32,1.0193,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.9679,0.98123,0,massA=0.0315 massB=0.95
p2,494,16,gain,0,139,234,0.6,1.0101,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.74909,0.9011,0,massA=0.226 massB=0.675
p2,239,7,mixed,63,63,98,0.64,0.9956,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.10819,0.93779,0,massA=0.101 massB=0.836
p2,375,12,gain,0,164,541,0.38,1.2535,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.15406,0.98044,0,massA=0.151 massB=0.829
p2,669,22,neutral,0,81,163,0.72,1.4489,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.04146,0.98683,0,massA=0.0409 massB=0.946
p2,935,31,neutral,0,51,151,0.29,0.8586,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.23935,0.99566,0,massA=0.238 massB=0.757
p2,456,15,neutral,0,82,113,0.74,1.0198,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.9932,0.97107,0,massA=0.0066 massB=0.964
p2,128,4,neutral,0,29,71,0.55,1.3466,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.89912,0.99306,0,massA=0.1 massB=0.893
p2,599,19,mixed,64,64,122,0.49,0.9341,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.11437,0.94334,0,massA=0.108 massB=0.835
p2,597,19,mixed,64,64,122,0.49,0.9341,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.1561,0.91644,0,massA=0.143 massB=0.773
p2,515,17,neutral,0,117,362,0.42,1.2995,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.15817,0.99562,0,massA=0.157 massB=0.838
p2,240,8,neutral,0,62,263,0.33,1.3998,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.72175,0.98417,0,massA=0.274 massB=0.71
p2,2,0,neutral,0,186,984,0.26,1.3755,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98102,0.99729,0,massA=0.0189 massB=0.978
p2,1039,34,gain,0,52,96,0.63,1.1631,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.03068,0.93723,0,massA=0.0287 massB=0.908
p2,930,31,neutral,0,51,151,0.29,0.8586,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.76065,0.98499,0,massA=0.236 massB=0.749
p2,703,23,gain,0,91,626,0.23,1.5822,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02263,0.99402,0,massA=0.0225 massB=0.972
p2,988,32,mixed,131,131,236,0.57,1.0269,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99059,0.94844,0,massA=0.00893 massB=0.94
p2,428,14,neutral,0,81,201,0.68,1.6874,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.94335,0.99355,0,massA=0.0563 massB=0.937
p2,237,7,mixed,63,63,98,0.64,0.9956,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.16886,0.85301,0,massA=0.144 massB=0.709
p2,455,15,neutral,0,82,113,0.74,1.0198,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.33112,0.99414,0,massA=0.329 massB=0.665
p2,158,5,neutral,0,162,381,0.46,1.0819,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.93343,0.98974,0,massA=0.0659 massB=0.924
p2,1080,36,neutral,0,98,227,0.47,1.0887,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.78266,0.98886,0,massA=0.215 massB=0.774
p2,759,25,neutral,0,124,207,0.76,1.2687,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.03091,0.9838,0,massA=0.0304 massB=0.953
p2,745,24,mixed,168,168,214,0.76,0.9681,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.15817,0.96605,0,massA=0.153 massB=0.813
p2,1113,37,neutral,0,151,252,0.68,1.1348,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02801,0.99718,0,massA=0.0279 massB=0.969
p2,564,18,mixed,41,41,61,0.58,0.8629,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.90053,0.9214,0,massA=0.0917 massB=0.83
p2,616,20,gain,0,186,266,0.63,0.901,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.94079,0.82727,0,massA=0.049 massB=0.778
p2,168,5,gain,0,162,381,0.46,1.0819,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98718,0.75315,0,massA=0.00966 massB=0.743
p2,771,25,mixed,124,124,207,0.76,1.2687,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.27202,0.98328,0,massA=0.267 massB=0.716
p2,950,31,mixed,51,51,151,0.29,0.8586,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.83333,0.95393,0,massA=0.159 massB=0.795
p2,389,12,mixed,164,164,541,0.38,1.2535,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.09138,0.89286,0,massA=0.0816 massB=0.811
p2,834,27,mixed,166,166,433,0.53,1.3825,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.96979,0.93623,0,massA=0.0283 massB=0.908
p2,800,26,mixed,59,59,151,0.36,0.9214,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.85585,0.95002,0,massA=0.137 massB=0.813
p2,566,18,mixed,41,41,61,0.58,0.8629,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.76908,0.88083,0,massA=0.203 massB=0.677
p2,803,26,mixed,59,59,151,0.36,0.9214,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.09535,0.99038,0,massA=0.0944 massB=0.896
p2,1045,34,mixed,52,52,96,0.63,1.1631,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.30404,0.97795,0,massA=0.297 massB=0.681
p2,637,21,neutral,0,106,206,0.73,1.4187,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.26588,0.97775,0,massA=0.26 massB=0.718
p2,934,31,neutral,0,51,151,0.29,0.8586,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.43398,0.99389,0,massA=0.563 massB=0.431
p2,1267,33,dominant,0,142,179,1.0,1.2606,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.62246,0.99308,0,massA=0.618 massB=0.375
p2,93,3,neutral,0,46,158,0.33,1.1335,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02442,0.99781,0,massA=0.0244 massB=0.973
p2,1240,20,dominant,0,186,229,1.0,1.2312,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.91055,0.93472,0,massA=0.0836 massB=0.851
p2,97,3,neutral,0,46,158,0.33,1.1335,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.15003,0.98503,0,massA=0.148 massB=0.837
p2,1218,9,dominant,0,49,82,1.0,1.6735,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.91551,0.99647,0,massA=0.0842 massB=0.912
p2,699,23,neutral,0,91,626,0.23,1.5822,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02909,0.98467,0,massA=0.0286 massB=0.956
p2,864,28,mixed,132,132,181,0.76,1.0421,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.97482,0.88916,0,massA=0.0224 massB=0.867
p2,293,9,mixed,49,49,153,0.26,0.8118,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.1192,0.99098,0,massA=0.118 massB=0.873
p2,973,32,gain,0,131,236,0.57,1.0269,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02369,0.99492,0,massA=0.0236 massB=0.971
p2,720,24,neutral,0,168,214,0.76,0.9681,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.91671,0.98026,0,massA=0.0816 massB=0.899
p2,851,28,gain,0,132,181,0.76,1.0421,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.10375,0.96437,0,massA=0.1 massB=0.864
p2,340,11,gain,0,54,68,0.81,1.02,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.7663,0.98109,0,massA=0.229 massB=0.752
p2,1250,25,dominant,0,124,182,1.0,1.4677,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.97754,0.95626,0,massA=0.0215 massB=0.935
p2,142,4,mixed,29,29,71,0.55,1.3466,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99404,0.99137,0,massA=0.00591 massB=0.985
p2,421,14,neutral,0,81,201,0.68,1.6874,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.25683,0.99326,0,massA=0.255 massB=0.738
p2,73,2,gain,0,162,661,0.26,1.0609,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02096,0.99407,0,massA=0.0208 massB=0.973
p2,882,29,gain,0,79,81,0.83,0.851,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98943,0.99351,0,massA=0.0105 massB=0.983
p2,532,17,mixed,117,117,362,0.42,1.2995,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99632,0.98639,0,massA=0.00363 massB=0.983
p2,947,31,gain,0,51,151,0.29,0.8586,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.08036,0.95228,0,massA=0.0765 massB=0.876
p2,1017,33,mixed,142,142,446,0.53,1.6646,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.22816,0.87559,0,massA=0.2 massB=0.676
p2,324,10,mixed,111,111,278,0.58,1.4526,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.95696,0.92516,0,massA=0.0398 massB=0.885
p2,828,27,gain,0,166,433,0.53,1.3825,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98959,0.77418,0,massA=0.00806 massB=0.766
p2,760,25,gain,0,124,207,0.76,1.2687,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.81048,0.9742,0,massA=0.185 massB=0.79
p2,355,11,mixed,54,54,68,0.81,1.02,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.18713,0.9719,0,massA=0.182 massB=0.79
p2,448,14,mixed,81,81,201,0.68,1.6874,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99066,0.97621,0,massA=0.00912 massB=0.967
p2,299,9,mixed,49,49,153,0.26,0.8118,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.10669,0.87433,0,massA=0.0933 massB=0.781
p2,1279,39,dominant,0,178,205,1.0,1.1517,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.52731,0.99421,0,massA=0.524 massB=0.47
p2,520,17,gain,0,117,362,0.42,1.2995,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.71223,0.979,0,massA=0.282 massB=0.697
p2,123,4,neutral,0,29,71,0.55,1.3466,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02369,0.99771,0,massA=0.0236 massB=0.974
p2,785,26,neutral,0,59,151,0.36,0.9214,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.20947,0.99488,0,massA=0.208 massB=0.786
p2,1005,33,gain,0,142,446,0.53,1.6646,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.12765,0.98718,0,massA=0.126 massB=0.861
p2,316,10,gain,0,111,278,0.58,1.4526,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.94335,0.85811,0,massA=0.0486 massB=0.809
p2,553,18,gain,0,41,61,0.58,0.8629,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.03462,0.99507,0,massA=0.0344 massB=0.961
p2,1146,38,neutral,0,183,609,0.38,1.2646,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.95823,0.97155,0,massA=0.0406 massB=0.931
p2,534,17,mixed,117,117,362,0.42,1.2995,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.95004,0.92267,0,massA=0.0461 massB=0.877
p2,924,30,mixed,149,149,447,0.26,0.78,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.91118,0.8995,0,massA=0.0799 massB=0.82
p2,921,30,mixed,149,149,447,0.26,0.78,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.14609,0.97624,0,massA=0.143 massB=0.834
p2,437,14,gain,0,81,201,0.68,1.6874,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.10521,0.95102,0,massA=0.1 massB=0.851
p2,74,2,gain,0,162,661,0.26,1.0609,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.73716,0.84187,0,massA=0.221 massB=0.621
p2,853,28,gain,0,132,181,0.76,1.0421,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.0248,0.9948,0,massA=0.0247 massB=0.97
p2,1199,39,mixed,178,178,567,0.32,1.0193,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.08632,0.89541,0,massA=0.0773 massB=0.818
p2,854,28,gain,0,132,181,0.76,1.0421,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.79311,0.78047,0,massA=0.161 massB=0.619
p2,1107,36,mixed,98,98,227,0.47,1.0887,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.25386,0.90938,0,massA=0.231 massB=0.679
p2,304,10,neutral,0,111,278,0.58,1.4526,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.61878,0.99159,0,massA=0.378 massB=0.614
p2,423,14,neutral,0,81,201,0.68,1.6874,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.01826,0.99767,0,massA=0.0182 massB=0.979
p2,519,17,neutral,0,117,362,0.42,1.2995,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02369,0.98886,0,massA=0.0234 massB=0.965
p2,466,15,gain,0,82,113,0.74,1.0198,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.93813,0.80713,0,massA=0.0499 massB=0.757
p2,287,9,gain,0,49,153,0.26,0.8118,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.06053,0.94885,0,massA=0.0574 massB=0.891
p2,970,32,gain,0,131,236,0.57,1.0269,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.73716,0.97082,0,massA=0.255 massB=0.716
p2,968,32,neutral,0,131,236,0.57,1.0269,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.91848,0.98876,0,massA=0.0806 massB=0.908
p2,705,23,gain,0,91,626,0.23,1.5822,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.14034,0.98321,0,massA=0.138 massB=0.845
p2,1220,10,dominant,0,111,138,1.0,1.2432,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.91429,0.90695,0,massA=0.0777 massB=0.829
p2,374,12,gain,0,164,541,0.38,1.2535,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.73106,0.87854,0,massA=0.236 massB=0.642
p2,139,4,gain,0,29,71,0.55,1.3466,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02822,0.95705,0,massA=0.027 massB=0.93
p2,141,4,mixed,29,29,71,0.55,1.3466,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.21207,0.98332,0,massA=0.209 massB=0.775
p2,482,16,neutral,0,139,234,0.6,1.0101,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98131,0.99778,0,massA=0.0186 massB=0.979
p2,1148,38,neutral,0,183,609,0.38,1.2646,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.89912,0.98993,0,massA=0.0999 massB=0.89
