instrument,trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,gamble_letter,model,fmt,p_gamble,ab_mass,excluded,note
p2,414,13,mixed,72,72,88,0.64,0.7822,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.17329,1.0,0,massA=0.827 massB=0.173
p2,1165,38,mixed,183,183,609,0.38,1.2646,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.97324,1.0,0,massA=0.973 massB=0.0268
p2,311,10,gain,0,111,278,0.58,1.4526,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.02844,0.99999,0,massA=0.0284 massB=0.972
p2,665,22,neutral,0,81,163,0.72,1.4489,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.32767,1.0,0,massA=0.328 massB=0.672
p2,963,32,neutral,0,131,236,0.57,1.0269,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.05835,1.0,0,massA=0.0583 massB=0.942
p2,396,13,neutral,0,72,88,0.64,0.7822,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.98757,1.0,0,massA=0.0124 massB=0.988
p2,462,15,gain,0,82,113,0.74,1.0198,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.65842,1.0,0,massA=0.342 massB=0.658
p2,719,23,mixed,91,91,626,0.23,1.5822,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99029,1.0,0,massA=0.99 massB=0.00971
p2,219,7,neutral,0,63,98,0.64,0.9956,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.34158,1.0,0,massA=0.342 massB=0.658
p2,30,1,neutral,0,58,116,0.66,1.32,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.97482,1.0,0,massA=0.0252 massB=0.975
p2,767,25,gain,0,124,207,0.76,1.2687,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.8808,1.0,0,massA=0.881 massB=0.119
p2,359,11,mixed,54,54,68,0.81,1.02,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99879,1.0,0,massA=0.999 massB=0.00121
p2,101,3,gain,0,46,158,0.33,1.1335,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.01169,1.0,0,massA=0.0117 massB=0.988
p2,364,12,neutral,0,164,541,0.38,1.2535,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.72487,1.0,0,massA=0.275 massB=0.725
p2,558,18,gain,0,41,61,0.58,0.8629,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.24509,1.0,0,massA=0.755 massB=0.245
p2,1096,36,gain,0,98,227,0.47,1.0887,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.01033,1.0,0,massA=0.99 massB=0.0103
p2,502,16,mixed,139,139,234,0.6,1.0101,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.9466,1.0,0,massA=0.0534 massB=0.947
p2,862,28,mixed,132,132,181,0.76,1.0421,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.89912,1.0,0,massA=0.101 massB=0.899
p2,422,14,neutral,0,81,201,0.68,1.6874,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.95532,1.0,0,massA=0.0447 massB=0.955
p2,713,23,mixed,91,91,626,0.23,1.5822,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.63703,1.0,0,massA=0.637 massB=0.363
p2,1058,35,neutral,0,91,133,0.68,0.9938,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99371,1.0,0,massA=0.00629 massB=0.994
p2,840,28,neutral,0,132,181,0.76,1.0421,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.97069,1.0,0,massA=0.0293 massB=0.971
p2,648,21,gain,0,106,206,0.73,1.4187,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.20181,1.0,0,massA=0.798 massB=0.202
p2,75,2,gain,0,162,661,0.26,1.0609,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.92841,1.0,0,massA=0.928 massB=0.0716
p2,1176,39,neutral,0,178,567,0.32,1.0193,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.98309,1.0,0,massA=0.0169 massB=0.983
p2,494,16,gain,0,139,234,0.6,1.0101,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.06009,1.0,0,massA=0.94 massB=0.0601
p2,239,7,mixed,63,63,98,0.64,0.9956,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99711,1.0,0,massA=0.997 massB=0.00289
p2,375,12,gain,0,164,541,0.38,1.2535,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.86704,1.0,0,massA=0.867 massB=0.133
p2,669,22,neutral,0,81,163,0.72,1.4489,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.45326,1.0,0,massA=0.453 massB=0.547
p2,935,31,neutral,0,51,151,0.29,0.8586,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.05501,1.0,0,massA=0.055 massB=0.945
p2,456,15,neutral,0,82,113,0.74,1.0198,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99539,1.0,0,massA=0.00461 massB=0.995
p2,128,4,neutral,0,29,71,0.55,1.3466,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99909,1.0,0,massA=0.000911 massB=0.999
p2,599,19,mixed,64,64,122,0.49,0.9341,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.90465,1.0,0,massA=0.905 massB=0.0953
p2,597,19,mixed,64,64,122,0.49,0.9341,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.95114,1.0,0,massA=0.951 massB=0.0489
p2,515,17,neutral,0,117,362,0.42,1.2995,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.19193,1.0,0,massA=0.192 massB=0.808
p2,240,8,neutral,0,62,263,0.33,1.3998,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.98678,1.0,0,massA=0.0132 massB=0.987
p2,2,0,neutral,0,186,984,0.26,1.3755,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.74317,1.0,0,massA=0.257 massB=0.743
p2,1039,34,gain,0,52,96,0.63,1.1631,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.56218,1.0,0,massA=0.562 massB=0.438
p2,930,31,neutral,0,51,151,0.29,0.8586,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.92192,1.0,0,massA=0.0781 massB=0.922
p2,703,23,gain,0,91,626,0.23,1.5822,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.01364,1.0,0,massA=0.0136 massB=0.986
p2,988,32,mixed,131,131,236,0.57,1.0269,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.96153,1.0,0,massA=0.0385 massB=0.962
p2,428,14,neutral,0,81,201,0.68,1.6874,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99909,1.0,0,massA=0.000911 massB=0.999
p2,237,7,mixed,63,63,98,0.64,0.9956,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99845,1.0,0,massA=0.998 massB=0.00155
p2,455,15,neutral,0,82,113,0.74,1.0198,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.25683,1.0,0,massA=0.257 massB=0.743
p2,158,5,neutral,0,162,381,0.46,1.0819,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99835,1.0,0,massA=0.00165 massB=0.998
p2,1080,36,neutral,0,98,227,0.47,1.0887,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99087,1.0,0,massA=0.00913 massB=0.991
p2,759,25,neutral,0,124,207,0.76,1.2687,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.60019,1.0,0,massA=0.6 massB=0.4
p2,745,24,mixed,168,168,214,0.76,0.9681,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99981,1.0,0,massA=1 massB=0.000185
p2,1113,37,neutral,0,151,252,0.68,1.1348,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.26284,1.0,0,massA=0.263 massB=0.737
p2,564,18,mixed,41,41,61,0.58,0.8629,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.59267,1.0,0,massA=0.407 massB=0.593
p2,616,20,gain,0,186,266,0.63,0.901,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.01496,1.0,0,massA=0.985 massB=0.015
p2,168,5,gain,0,162,381,0.46,1.0819,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.0321,1.0,0,massA=0.968 massB=0.0321
p2,771,25,mixed,124,124,207,0.76,1.2687,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.96036,1.0,0,massA=0.96 massB=0.0396
p2,950,31,mixed,51,51,151,0.29,0.8586,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.66541,1.0,0,massA=0.335 massB=0.665
p2,389,12,mixed,164,164,541,0.38,1.2535,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99168,1.0,0,massA=0.992 massB=0.00832
p2,834,27,mixed,166,166,433,0.53,1.3825,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.85966,1.0,0,massA=0.14 massB=0.86
p2,800,26,mixed,59,59,151,0.36,0.9214,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.45326,1.0,0,massA=0.547 massB=0.453
p2,566,18,mixed,41,41,61,0.58,0.8629,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99879,1.0,0,massA=0.00121 massB=0.999
p2,803,26,mixed,59,59,151,0.36,0.9214,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.9679,1.0,0,massA=0.968 massB=0.0321
p2,1045,34,mixed,52,52,96,0.63,1.1631,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.9976,1.0,0,massA=0.998 massB=0.0024
p2,637,21,neutral,0,106,206,0.73,1.4187,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00573,1.0,0,massA=0.00573 massB=0.994
p2,934,31,neutral,0,51,151,0.29,0.8586,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.69925,1.0,0,massA=0.301 massB=0.699
p2,1267,33,dominant,0,142,179,1.0,1.2606,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99933,1.0,0,massA=0.999 massB=0.000667
p2,93,3,neutral,0,46,158,0.33,1.1335,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.0321,1.0,0,massA=0.0321 massB=0.968
p2,1240,20,dominant,0,186,229,1.0,1.2312,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99997,1.0,0,massA=2.89e-05 massB=1
p2,97,3,neutral,0,46,158,0.33,1.1335,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00212,1.0,0,massA=0.00212 massB=0.998
p2,1218,9,dominant,0,49,82,1.0,1.6735,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.93812,1.0,0,massA=0.0619 massB=0.938
p2,699,23,neutral,0,91,626,0.23,1.5822,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.02096,1.0,0,massA=0.021 massB=0.979
p2,864,28,mixed,132,132,181,0.76,1.0421,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.34865,1.0,0,massA=0.651 massB=0.349
p2,293,9,mixed,49,49,153,0.26,0.8118,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.97631,1.0,0,massA=0.976 massB=0.0237
p2,973,32,gain,0,131,236,0.57,1.0269,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.39234,1.0,0,massA=0.392 massB=0.608
p2,720,24,neutral,0,168,214,0.76,0.9681,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.98504,1.0,0,massA=0.015 massB=0.985
p2,851,28,gain,0,132,181,0.76,1.0421,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.04085,0.99998,0,massA=0.0408 massB=0.959
p2,340,11,gain,0,54,68,0.81,1.02,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.03309,1.0,0,massA=0.967 massB=0.0331
p2,1250,25,dominant,0,124,182,1.0,1.4677,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99999,1.0,0,massA=1.34e-05 massB=1
p2,142,4,mixed,29,29,71,0.55,1.3466,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.98594,1.0,0,massA=0.0141 massB=0.986
p2,421,14,neutral,0,81,201,0.68,1.6874,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.02844,0.99999,0,massA=0.0284 massB=0.972
p2,73,2,gain,0,162,661,0.26,1.0609,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.06371,1.0,0,massA=0.0637 massB=0.936
p2,882,29,gain,0,79,81,0.83,0.851,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.28141,1.0,0,massA=0.719 massB=0.281
p2,532,17,mixed,117,117,362,0.42,1.2995,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.96378,1.0,0,massA=0.0362 massB=0.964
p2,947,31,gain,0,51,151,0.29,0.8586,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00538,1.0,0,massA=0.00538 massB=0.995
p2,1017,33,mixed,142,142,446,0.53,1.6646,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99509,1.0,0,massA=0.995 massB=0.00491
p2,324,10,mixed,111,111,278,0.58,1.4526,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.8439,1.0,0,massA=0.156 massB=0.844
p2,828,27,gain,0,166,433,0.53,1.3825,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.16027,1.0,0,massA=0.84 massB=0.16
p2,760,25,gain,0,124,207,0.76,1.2687,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.10971,1.0,0,massA=0.89 massB=0.11
p2,355,11,mixed,54,54,68,0.81,1.02,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99973,1.0,0,massA=1 massB=0.000269
p2,448,14,mixed,81,81,201,0.68,1.6874,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99331,1.0,0,massA=0.00669 massB=0.993
p2,299,9,mixed,49,49,153,0.26,0.8118,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99782,1.0,0,massA=0.998 massB=0.00218
p2,1279,39,dominant,0,178,205,1.0,1.1517,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99986,1.0,0,massA=1 massB=0.00014
p2,520,17,gain,0,117,362,0.42,1.2995,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.02298,1.0,0,massA=0.977 massB=0.023
p2,123,4,neutral,0,29,71,0.55,1.3466,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.26894,1.0,0,massA=0.269 massB=0.731
p2,785,26,neutral,0,59,151,0.36,0.9214,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.16027,1.0,0,massA=0.16 massB=0.84
p2,1005,33,gain,0,142,446,0.53,1.6646,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.97631,1.0,0,massA=0.976 massB=0.0237
p2,316,10,gain,0,111,278,0.58,1.4526,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.01972,1.0,0,massA=0.98 massB=0.0197
p2,553,18,gain,0,41,61,0.58,0.8629,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.43015,1.0,0,massA=0.43 massB=0.57
p2,1146,38,neutral,0,183,609,0.38,1.2646,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.98145,1.0,0,massA=0.0185 massB=0.981
p2,534,17,mixed,117,117,362,0.42,1.2995,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.78266,1.0,0,massA=0.217 massB=0.783
p2,924,30,mixed,149,149,447,0.26,0.78,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.89331,1.0,0,massA=0.107 massB=0.893
p2,921,30,mixed,149,149,447,0.26,0.78,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.76629,1.0,0,massA=0.766 massB=0.234
p2,437,14,gain,0,81,201,0.68,1.6874,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.56218,1.0,0,massA=0.562 massB=0.438
p2,74,2,gain,0,162,661,0.26,1.0609,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.04603,1.0,0,massA=0.954 massB=0.046
p2,853,28,gain,0,132,181,0.76,1.0421,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.23935,1.0,0,massA=0.239 massB=0.761
p2,1199,39,mixed,178,178,567,0.32,1.0193,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99087,1.0,0,massA=0.991 massB=0.00913
p2,854,28,gain,0,132,181,0.76,1.0421,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.10971,1.0,0,massA=0.89 massB=0.11
p2,1107,36,mixed,98,98,227,0.47,1.0887,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.96267,1.0,0,massA=0.963 massB=0.0373
p2,304,10,neutral,0,111,278,0.58,1.4526,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.91964,1.0,0,massA=0.0804 massB=0.92
p2,423,14,neutral,0,81,201,0.68,1.6874,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.0737,1.0,0,massA=0.0737 massB=0.926
p2,519,17,neutral,0,117,362,0.42,1.2995,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.30736,1.0,0,massA=0.307 massB=0.693
p2,466,15,gain,0,82,113,0.74,1.0198,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.10088,1.0,0,massA=0.899 massB=0.101
p2,287,9,gain,0,49,153,0.26,0.8118,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.0321,1.0,0,massA=0.0321 massB=0.968
p2,970,32,gain,0,131,236,0.57,1.0269,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.01744,1.0,0,massA=0.983 massB=0.0174
p2,968,32,neutral,0,131,236,0.57,1.0269,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99906,1.0,0,massA=0.00094 massB=0.999
p2,705,23,gain,0,91,626,0.23,1.5822,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.47658,1.0,0,massA=0.477 massB=0.523
p2,1220,10,dominant,0,111,138,1.0,1.2432,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.1192,1.0,0,massA=0.881 massB=0.119
p2,374,12,gain,0,164,541,0.38,1.2535,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.0851,1.0,0,massA=0.915 massB=0.0851
p2,139,4,gain,0,29,71,0.55,1.3466,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.66541,1.0,0,massA=0.665 massB=0.335
p2,141,4,mixed,29,29,71,0.55,1.3466,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.95397,1.0,0,massA=0.954 massB=0.046
p2,482,16,neutral,0,139,234,0.6,1.0101,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.96691,1.0,0,massA=0.0331 massB=0.967
p2,1148,38,neutral,0,183,609,0.38,1.2646,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99903,1.0,0,massA=0.00097 massB=0.999
p2,394,13,neutral,0,72,88,0.64,0.7822,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.78793,1.0,0,massA=0.212 massB=0.788
p2,654,21,mixed,106,106,206,0.73,1.4187,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.43015,1.0,0,massA=0.57 massB=0.43
p2,38,1,neutral,0,58,116,0.66,1.32,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.9931,1.0,0,massA=0.0069 massB=0.993
p2,683,22,mixed,81,81,163,0.72,1.4489,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99859,1.0,0,massA=0.999 massB=0.00141
p2,902,30,neutral,0,149,447,0.26,0.78,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.8706,1.0,0,massA=0.129 massB=0.871
p2,44,1,gain,0,58,116,0.66,1.32,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.30736,1.0,0,massA=0.693 massB=0.307
p2,33,1,neutral,0,58,116,0.66,1.32,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.21734,1.0,0,massA=0.217 massB=0.783
p2,330,11,neutral,0,54,68,0.81,1.02,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.96979,1.0,0,massA=0.0302 massB=0.97
p2,939,31,neutral,0,51,151,0.29,0.8586,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.02931,1.0,0,massA=0.0293 massB=0.971
p2,855,28,gain,0,132,181,0.76,1.0421,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99194,1.0,0,massA=0.992 massB=0.00806
p2,1156,38,gain,0,183,609,0.38,1.2646,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.02229,1.0,0,massA=0.978 massB=0.0223
p2,214,7,neutral,0,63,98,0.64,0.9956,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.56985,1.0,0,massA=0.43 massB=0.57
p2,377,12,gain,0,164,541,0.38,1.2535,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.15203,1.0,0,massA=0.152 massB=0.848
p2,545,18,neutral,0,41,61,0.58,0.8629,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.27513,1.0,0,massA=0.275 massB=0.725
p2,1175,39,neutral,0,178,567,0.32,1.0193,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.19193,1.0,0,massA=0.192 massB=0.808
p2,262,8,mixed,62,62,263,0.33,1.3998,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.82219,1.0,0,massA=0.178 massB=0.822
p2,726,24,neutral,0,168,214,0.76,0.9681,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99567,1.0,0,massA=0.00433 massB=0.996
p2,568,18,mixed,41,41,61,0.58,0.8629,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.98999,1.0,0,massA=0.01 massB=0.99
p2,321,10,mixed,111,111,278,0.58,1.4526,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.80317,1.0,0,massA=0.803 massB=0.197
p2,591,19,mixed,64,64,122,0.49,0.9341,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.88404,1.0,0,massA=0.884 massB=0.116
p2,994,33,neutral,0,142,446,0.53,1.6646,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.89912,1.0,0,massA=0.101 massB=0.899
p2,1041,34,mixed,52,52,96,0.63,1.1631,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.88404,1.0,0,massA=0.884 massB=0.116
p2,1057,35,neutral,0,91,133,0.68,0.9938,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00348,1.0,0,massA=0.00348 massB=0.997
p2,701,23,gain,0,91,626,0.23,1.5822,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00395,1.0,0,massA=0.00395 massB=0.996
p2,390,13,neutral,0,72,88,0.64,0.7822,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.93991,1.0,0,massA=0.0601 massB=0.94
p2,1193,39,mixed,178,178,567,0.32,1.0193,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.89625,1.0,0,massA=0.896 massB=0.104
p2,1023,34,neutral,0,52,96,0.63,1.1631,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.21734,1.0,0,massA=0.217 massB=0.783
p2,742,24,mixed,168,168,214,0.76,0.9681,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.97241,1.0,0,massA=0.0276 massB=0.972
p2,224,7,gain,0,63,98,0.64,0.9956,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.28141,1.0,0,massA=0.719 massB=0.281
p2,79,2,gain,0,162,661,0.26,1.0609,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.13296,1.0,0,massA=0.133 massB=0.867
p2,746,24,mixed,168,168,214,0.76,0.9681,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99029,1.0,0,massA=0.00971 massB=0.99
p2,257,8,gain,0,62,263,0.33,1.3998,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.03622,1.0,0,massA=0.0362 massB=0.964
p2,1072,35,mixed,91,91,133,0.68,0.9938,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.97967,1.0,0,massA=0.0203 massB=0.98
p2,14,0,gain,0,186,984,0.26,1.3755,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.01912,1.0,0,massA=0.981 massB=0.0191
p2,241,8,neutral,0,62,263,0.33,1.3998,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00382,1.0,0,massA=0.00382 massB=0.996
p2,288,9,gain,0,49,153,0.26,0.8118,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.18713,1.0,0,massA=0.813 massB=0.187
p2,387,12,mixed,164,164,541,0.38,1.2535,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.93046,1.0,0,massA=0.93 massB=0.0695
p2,410,13,mixed,72,72,88,0.64,0.7822,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.06954,1.0,0,massA=0.93 massB=0.0695
p2,984,32,mixed,131,131,236,0.57,1.0269,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.62977,1.0,0,massA=0.37 massB=0.63
p2,1053,35,neutral,0,91,133,0.68,0.9938,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.02844,1.0,0,massA=0.0284 massB=0.972
p2,1025,34,neutral,0,52,96,0.63,1.1631,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.4225,1.0,0,massA=0.423 massB=0.577
p2,459,15,neutral,0,82,113,0.74,1.0198,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.53121,1.0,0,massA=0.531 massB=0.469
p2,827,27,gain,0,166,433,0.53,1.3825,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.19683,1.0,0,massA=0.197 massB=0.803
p2,634,21,neutral,0,106,206,0.73,1.4187,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.78266,1.0,0,massA=0.217 massB=0.783
p2,328,10,mixed,111,111,278,0.58,1.4526,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.98999,1.0,0,massA=0.01 massB=0.99
p2,144,4,mixed,29,29,71,0.55,1.3466,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.87408,1.0,0,massA=0.126 massB=0.874
p2,98,3,neutral,0,46,158,0.33,1.1335,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.98967,1.0,0,massA=0.0103 massB=0.99
p2,596,19,mixed,64,64,122,0.49,0.9341,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99168,1.0,0,massA=0.00832 massB=0.992
p2,900,30,neutral,0,149,447,0.26,0.78,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.9263,1.0,0,massA=0.0737 massB=0.926
p2,388,12,mixed,164,164,541,0.38,1.2535,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.97771,1.0,0,massA=0.0223 massB=0.978
p2,338,11,neutral,0,54,68,0.81,1.02,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99351,1.0,0,massA=0.00649 massB=0.994
p2,945,31,gain,0,51,151,0.29,0.8586,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.46879,1.0,0,massA=0.469 massB=0.531
