instrument,trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,gamble_letter,model,fmt,induce,p_gamble,ab_mass,excluded,note
p2,930,31,neutral,0,51,151,0.29,0.8586,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.5351,0.9995,0,massA=0.465 massB=0.535
p2,703,23,gain,0,91,626,0.23,1.5822,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.12592,0.99975,0,massA=0.126 massB=0.874
p2,988,32,mixed,131,131,236,0.57,1.0269,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.86522,0.99925,0,massA=0.135 massB=0.865
p2,428,14,neutral,0,81,201,0.68,1.6874,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.97156,0.99711,0,massA=0.0284 massB=0.969
p2,237,7,mixed,63,63,98,0.64,0.9956,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.78266,0.99399,0,massA=0.778 massB=0.216
p2,455,15,neutral,0,82,113,0.74,1.0198,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.77999,0.99769,0,massA=0.778 massB=0.219
p2,158,5,neutral,0,162,381,0.46,1.0819,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.95976,0.99822,0,massA=0.0402 massB=0.958
p2,1080,36,neutral,0,98,227,0.47,1.0887,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.62612,0.99958,0,massA=0.374 massB=0.626
p2,759,25,neutral,0,124,207,0.76,1.2687,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.47658,0.9959,0,massA=0.475 massB=0.521
p2,745,24,mixed,168,168,214,0.76,0.9681,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.93629,0.99667,0,massA=0.933 massB=0.0635
p2,1113,37,neutral,0,151,252,0.68,1.1348,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.60019,0.99989,0,massA=0.6 massB=0.4
p2,564,18,mixed,41,41,61,0.58,0.8629,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.29747,0.9946,0,massA=0.699 massB=0.296
p2,616,20,gain,0,186,266,0.63,0.901,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.65135,0.99991,0,massA=0.349 massB=0.651
p2,168,5,gain,0,162,381,0.46,1.0819,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.99785,0.99889,0,massA=0.00215 massB=0.997
p2,771,25,mixed,124,124,207,0.76,1.2687,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.90991,0.98865,0,massA=0.9 massB=0.0891
p2,950,31,mixed,51,51,151,0.29,0.8586,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.1561,0.99657,0,massA=0.841 massB=0.156
p2,389,12,mixed,164,164,541,0.38,1.2535,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.22542,0.98598,0,massA=0.222 massB=0.764
p2,834,27,mixed,166,166,433,0.53,1.3825,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.26894,0.99641,0,massA=0.728 massB=0.268
p2,800,26,mixed,59,59,151,0.36,0.9214,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.27513,0.99739,0,massA=0.723 massB=0.274
p2,566,18,mixed,41,41,61,0.58,0.8629,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.14805,0.99942,0,massA=0.851 massB=0.148
p2,803,26,mixed,59,59,151,0.36,0.9214,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.18243,0.99884,0,massA=0.182 massB=0.817
p2,1045,34,mixed,52,52,96,0.63,1.1631,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.94251,0.99587,0,massA=0.939 massB=0.0573
p2,637,21,neutral,0,106,206,0.73,1.4187,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.5,0.99967,0,massA=0.5 massB=0.5
p2,934,31,neutral,0,51,151,0.29,0.8586,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.49609,0.99816,0,massA=0.503 massB=0.495
p2,1267,33,dominant,0,142,179,1.0,1.2606,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.90465,0.99927,0,massA=0.904 massB=0.0953
p2,93,3,neutral,0,46,158,0.33,1.1335,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.18713,0.99989,0,massA=0.187 massB=0.813
p2,1240,20,dominant,0,186,229,1.0,1.2312,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.79819,0.99988,0,massA=0.202 massB=0.798
p2,97,3,neutral,0,46,158,0.33,1.1335,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.29098,0.99972,0,massA=0.291 massB=0.709
p2,1218,9,dominant,0,49,82,1.0,1.6735,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.78793,0.99959,0,massA=0.212 massB=0.788
p2,699,23,neutral,0,91,626,0.23,1.5822,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.29098,0.99566,0,massA=0.29 massB=0.706
p2,864,28,mixed,132,132,181,0.76,1.0421,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.2227,0.99686,0,massA=0.775 massB=0.222
p2,293,9,mixed,49,49,153,0.26,0.8118,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.18952,0.9989,0,massA=0.189 massB=0.81
p2,973,32,gain,0,131,236,0.57,1.0269,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.16452,0.99953,0,massA=0.164 massB=0.835
p2,720,24,neutral,0,168,214,0.76,0.9681,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.69264,0.99931,0,massA=0.307 massB=0.692
p2,851,28,gain,0,132,181,0.76,1.0421,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.52342,0.99688,0,massA=0.522 massB=0.475
p2,340,11,gain,0,54,68,0.81,1.02,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.80807,0.99957,0,massA=0.192 massB=0.808
p2,1250,25,dominant,0,124,182,1.0,1.4677,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.67576,0.99983,0,massA=0.324 massB=0.676
p2,142,4,mixed,29,29,71,0.55,1.3466,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.79053,0.99888,0,massA=0.209 massB=0.79
p2,421,14,neutral,0,81,201,0.68,1.6874,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.83973,0.99713,0,massA=0.837 massB=0.16
p2,73,2,gain,0,162,661,0.26,1.0609,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.14415,0.99962,0,massA=0.144 massB=0.856
p2,882,29,gain,0,79,81,0.83,0.851,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.91611,0.99943,0,massA=0.0838 massB=0.916
p2,532,17,mixed,117,117,362,0.42,1.2995,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.75491,0.99923,0,massA=0.245 massB=0.754
p2,947,31,gain,0,51,151,0.29,0.8586,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.3522,0.99981,0,massA=0.352 massB=0.648
p2,1017,33,mixed,142,142,446,0.53,1.6646,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.81757,0.99805,0,massA=0.816 massB=0.182
p2,324,10,mixed,111,111,278,0.58,1.4526,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.30736,0.99258,0,massA=0.688 massB=0.305
p2,828,27,gain,0,166,433,0.53,1.3825,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.99753,0.99855,0,massA=0.00247 massB=0.996
p2,760,25,gain,0,124,207,0.76,1.2687,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.80563,0.99957,0,massA=0.194 massB=0.805
p2,355,11,mixed,54,54,68,0.81,1.02,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.91848,0.99658,0,massA=0.915 massB=0.0812
p2,448,14,mixed,81,81,201,0.68,1.6874,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.9173,0.99876,0,massA=0.0826 massB=0.916
p2,299,9,mixed,49,49,153,0.26,0.8118,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.16452,0.98787,0,massA=0.163 massB=0.825
p2,1279,39,dominant,0,178,205,1.0,1.1517,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.93535,0.99956,0,massA=0.935 massB=0.0646
p2,520,17,gain,0,117,362,0.42,1.2995,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.73716,0.99978,0,massA=0.263 massB=0.737
p2,123,4,neutral,0,29,71,0.55,1.3466,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.4225,0.99979,0,massA=0.422 massB=0.577
p2,785,26,neutral,0,59,151,0.36,0.9214,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.60766,0.99594,0,massA=0.605 massB=0.391
p2,1005,33,gain,0,142,446,0.53,1.6646,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.60393,0.999,0,massA=0.603 massB=0.396
p2,316,10,gain,0,111,278,0.58,1.4526,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.61138,0.99992,0,massA=0.389 massB=0.611
p2,553,18,gain,0,41,61,0.58,0.8629,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.23652,0.99942,0,massA=0.236 massB=0.763
p2,1146,38,neutral,0,183,609,0.38,1.2646,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.54674,0.99981,0,massA=0.453 massB=0.547
p2,534,17,mixed,117,117,362,0.42,1.2995,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.39981,0.996,0,massA=0.598 massB=0.398
p2,924,30,mixed,149,149,447,0.26,0.78,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.21207,0.99805,0,massA=0.786 massB=0.212
p2,921,30,mixed,149,149,447,0.26,0.78,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.75491,0.99024,0,massA=0.748 massB=0.243
p2,437,14,gain,0,81,201,0.68,1.6874,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.37754,0.99957,0,massA=0.377 massB=0.622
p2,74,2,gain,0,162,661,0.26,1.0609,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.61138,0.99959,0,massA=0.388 massB=0.611
p2,853,28,gain,0,132,181,0.76,1.0421,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.1561,0.99944,0,massA=0.156 massB=0.843
p2,1199,39,mixed,178,178,567,0.32,1.0193,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.17106,0.98469,0,massA=0.168 massB=0.816
p2,854,28,gain,0,132,181,0.76,1.0421,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.83762,0.9993,0,massA=0.162 massB=0.837
p2,1107,36,mixed,98,98,227,0.47,1.0887,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.69596,0.99622,0,massA=0.693 massB=0.303
p2,304,10,neutral,0,111,278,0.58,1.4526,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.65489,0.99699,0,massA=0.344 massB=0.653
p2,423,14,neutral,0,81,201,0.68,1.6874,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.62977,0.99987,0,massA=0.63 massB=0.37
p2,519,17,neutral,0,117,362,0.42,1.2995,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.35936,0.99565,0,massA=0.358 massB=0.638
p2,466,15,gain,0,82,113,0.74,1.0198,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.61138,0.99992,0,massA=0.389 massB=0.611
p2,287,9,gain,0,49,153,0.26,0.8118,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.32767,0.99979,0,massA=0.328 massB=0.672
p2,970,32,gain,0,131,236,0.57,1.0269,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.78793,0.99966,0,massA=0.212 massB=0.788
p2,968,32,neutral,0,131,236,0.57,1.0269,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.96886,0.99817,0,massA=0.0311 massB=0.967
p2,705,23,gain,0,91,626,0.23,1.5822,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.55061,0.99875,0,massA=0.55 massB=0.449
p2,1220,10,dominant,0,111,138,1.0,1.2432,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.59267,0.99946,0,massA=0.407 massB=0.592
p2,374,12,gain,0,164,541,0.38,1.2535,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.65135,0.99976,0,massA=0.349 massB=0.651
p2,139,4,gain,0,29,71,0.55,1.3466,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.10669,0.98484,0,massA=0.105 massB=0.88
p2,141,4,mixed,29,29,71,0.55,1.3466,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.90329,0.988,0,massA=0.892 massB=0.0955
p2,482,16,neutral,0,139,234,0.6,1.0101,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.79311,0.99958,0,massA=0.207 massB=0.793
p2,1148,38,neutral,0,183,609,0.38,1.2646,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.94335,0.99819,0,massA=0.0565 massB=0.942
p2,394,13,neutral,0,72,88,0.64,0.7822,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.79566,0.99704,0,massA=0.204 massB=0.793
p2,654,21,mixed,106,106,206,0.73,1.4187,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.14223,0.99618,0,massA=0.854 massB=0.142
p2,38,1,neutral,0,58,116,0.66,1.32,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.93721,0.99814,0,massA=0.0627 massB=0.935
p2,683,22,mixed,81,81,163,0.72,1.4489,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.38862,0.99907,0,massA=0.388 massB=0.611
p2,902,30,neutral,0,149,447,0.26,0.78,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.66888,0.9998,0,massA=0.331 massB=0.669
p2,44,1,gain,0,58,116,0.66,1.32,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.91118,0.9994,0,massA=0.0888 massB=0.911
p2,33,1,neutral,0,58,116,0.66,1.32,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.42632,0.99989,0,massA=0.426 massB=0.574
p2,330,11,neutral,0,54,68,0.81,1.02,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.65489,0.99942,0,massA=0.345 massB=0.655
p2,939,31,neutral,0,51,151,0.29,0.8586,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.39234,0.99645,0,massA=0.391 massB=0.606
p2,855,28,gain,0,132,181,0.76,1.0421,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.5351,0.99769,0,massA=0.534 massB=0.464
p2,1156,38,gain,0,183,609,0.38,1.2646,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.52732,0.99995,0,massA=0.473 massB=0.527
p2,214,7,neutral,0,63,98,0.64,0.9956,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.85966,0.99704,0,massA=0.14 massB=0.857
p2,377,12,gain,0,164,541,0.38,1.2535,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.33808,0.9998,0,massA=0.338 massB=0.662
p2,545,18,neutral,0,41,61,0.58,0.8629,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.72174,0.99741,0,massA=0.72 massB=0.278
p2,1175,39,neutral,0,178,567,0.32,1.0193,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.65135,0.99618,0,massA=0.649 massB=0.347
p2,262,8,mixed,62,62,263,0.33,1.3998,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.74017,0.99906,0,massA=0.26 massB=0.739
p2,726,24,neutral,0,168,214,0.76,0.9681,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.62246,0.99969,0,massA=0.377 massB=0.622
p2,568,18,mixed,41,41,61,0.58,0.8629,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.90465,0.99895,0,massA=0.0952 massB=0.904
p2,321,10,mixed,111,111,278,0.58,1.4526,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.87235,0.98599,0,massA=0.86 massB=0.126
p2,591,19,mixed,64,64,122,0.49,0.9341,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.8706,0.98991,0,massA=0.862 massB=0.128
p2,994,33,neutral,0,142,446,0.53,1.6646,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.62246,0.9987,0,massA=0.377 massB=0.622
p2,1041,34,mixed,52,52,96,0.63,1.1631,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.84997,0.98601,0,massA=0.838 massB=0.148
p2,1057,35,neutral,0,91,133,0.68,0.9938,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.5775,0.99954,0,massA=0.577 massB=0.422
p2,701,23,gain,0,91,626,0.23,1.5822,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.56602,0.99811,0,massA=0.565 massB=0.433
p2,390,13,neutral,0,72,88,0.64,0.7822,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.66192,0.99911,0,massA=0.338 massB=0.661
p2,1193,39,mixed,178,178,567,0.32,1.0193,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.28777,0.99903,0,massA=0.287 massB=0.712
p2,1023,34,neutral,0,52,96,0.63,1.1631,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.51562,0.99983,0,massA=0.516 massB=0.484
p2,742,24,mixed,168,168,214,0.76,0.9681,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.69264,0.99893,0,massA=0.307 massB=0.692
p2,224,7,gain,0,63,98,0.64,0.9956,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.85966,0.9986,0,massA=0.14 massB=0.858
p2,79,2,gain,0,162,661,0.26,1.0609,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.08756,0.98994,0,massA=0.0867 massB=0.903
p2,746,24,mixed,168,168,214,0.76,0.9681,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.1192,0.99943,0,massA=0.88 massB=0.119
p2,257,8,gain,0,62,263,0.33,1.3998,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.4149,0.99974,0,massA=0.415 massB=0.585
p2,1072,35,mixed,91,91,133,0.68,0.9938,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.76348,0.99836,0,massA=0.236 massB=0.762
p2,14,0,gain,0,186,984,0.26,1.3755,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.59643,0.99968,0,massA=0.403 massB=0.596
p2,241,8,neutral,0,62,263,0.33,1.3998,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.59643,0.99904,0,massA=0.596 massB=0.403
p2,288,9,gain,0,49,153,0.26,0.8118,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.99462,0.99834,0,massA=0.00538 massB=0.993
p2,387,12,mixed,164,164,541,0.38,1.2535,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.74017,0.9977,0,massA=0.738 massB=0.259
p2,410,13,mixed,72,72,88,0.64,0.7822,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.29747,0.99687,0,massA=0.7 massB=0.297
p2,984,32,mixed,131,131,236,0.57,1.0269,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.26284,0.99624,0,massA=0.734 massB=0.262
p2,1053,35,neutral,0,91,133,0.68,0.9938,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.54674,0.99986,0,massA=0.547 massB=0.453
p2,1025,34,neutral,0,52,96,0.63,1.1631,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.64423,0.99194,0,massA=0.639 massB=0.353
p2,459,15,neutral,0,82,113,0.74,1.0198,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.46879,0.9969,0,massA=0.467 massB=0.53
p2,827,27,gain,0,166,433,0.53,1.3825,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.37023,0.99973,0,massA=0.37 massB=0.63
p2,634,21,neutral,0,106,206,0.73,1.4187,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.71542,0.99814,0,massA=0.284 massB=0.714
p2,328,10,mixed,111,111,278,0.58,1.4526,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.89181,0.99885,0,massA=0.108 massB=0.891
p2,144,4,mixed,29,29,71,0.55,1.3466,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.24221,0.99684,0,massA=0.755 massB=0.241
p2,98,3,neutral,0,46,158,0.33,1.1335,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.89625,0.99853,0,massA=0.104 massB=0.895
p2,596,19,mixed,64,64,122,0.49,0.9341,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.12085,0.99942,0,massA=0.879 massB=0.121
p2,900,30,neutral,0,149,447,0.26,0.78,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.5775,0.99967,0,massA=0.422 massB=0.577
p2,388,12,mixed,164,164,541,0.38,1.2535,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.90599,0.99923,0,massA=0.0939 massB=0.905
p2,338,11,neutral,0,54,68,0.81,1.02,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.9458,0.9974,0,massA=0.0541 massB=0.943
p2,945,31,gain,0,51,151,0.29,0.8586,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.57368,0.99912,0,massA=0.573 massB=0.426
p2,1082,36,neutral,0,98,227,0.47,1.0887,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.70253,0.99977,0,massA=0.297 massB=0.702
p2,117,3,mixed,46,46,158,0.33,1.1335,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.72798,0.99777,0,massA=0.726 massB=0.271
p2,323,10,mixed,111,111,278,0.58,1.4526,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.28458,0.99889,0,massA=0.284 massB=0.715
p2,912,30,gain,0,149,447,0.26,0.78,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.89331,0.99957,0,massA=0.107 massB=0.893
p2,514,17,neutral,0,117,362,0.42,1.2995,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.69596,0.99787,0,massA=0.303 massB=0.694
p2,949,31,gain,0,51,151,0.29,0.8586,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.07159,0.99432,0,massA=0.0712 massB=0.923
p2,148,4,mixed,29,29,71,0.55,1.3466,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.89479,0.99935,0,massA=0.105 massB=0.894
p2,381,12,mixed,164,164,541,0.38,1.2535,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.84183,0.98999,0,massA=0.833 massB=0.157
p2,1074,35,mixed,91,91,133,0.68,0.9938,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.38862,0.99376,0,massA=0.608 massB=0.386
p2,206,6,mixed,94,94,101,0.71,0.7629,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.08756,0.99947,0,massA=0.912 massB=0.0875
p2,1169,38,mixed,183,183,609,0.38,1.2646,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.20689,0.98041,0,massA=0.203 massB=0.778
p2,605,20,neutral,0,186,266,0.63,0.901,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.78793,0.99678,0,massA=0.785 massB=0.211
p2,489,16,neutral,0,139,234,0.6,1.0101,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.44939,0.99543,0,massA=0.447 massB=0.548
p2,50,1,mixed,58,58,116,0.66,1.32,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.20181,0.99779,0,massA=0.796 massB=0.201
p2,721,24,neutral,0,168,214,0.76,0.9681,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.76348,0.99834,0,massA=0.762 massB=0.236
p2,252,8,gain,0,62,263,0.33,1.3998,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.95257,0.99953,0,massA=0.0474 massB=0.952
p2,400,13,gain,0,72,88,0.64,0.7822,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.80563,0.99946,0,massA=0.194 massB=0.805
p2,417,13,mixed,72,72,88,0.64,0.7822,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.7773,0.99428,0,massA=0.773 massB=0.221
p2,71,2,gain,0,162,661,0.26,1.0609,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.54286,0.99749,0,massA=0.541 massB=0.456
p2,1064,35,gain,0,91,133,0.68,0.9938,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.90192,0.99921,0,massA=0.098 massB=0.901
p2,32,1,neutral,0,58,116,0.66,1.32,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.76065,0.99972,0,massA=0.239 massB=0.76
p2,247,8,neutral,0,62,263,0.33,1.3998,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.32082,0.99972,0,massA=0.321 massB=0.679
p2,1094,36,gain,0,98,227,0.47,1.0887,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.81757,0.99963,0,massA=0.182 massB=0.817
p2,836,27,mixed,166,166,433,0.53,1.3825,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.1294,0.9994,0,massA=0.87 massB=0.129
p2,817,27,neutral,0,166,433,0.53,1.3825,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.44939,0.99967,0,massA=0.449 massB=0.55
p2,540,18,neutral,0,41,61,0.58,0.8629,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.68257,0.99942,0,massA=0.317 massB=0.682
p2,230,7,mixed,63,63,98,0.64,0.9956,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.39607,0.99645,0,massA=0.602 massB=0.395
p2,960,32,neutral,0,131,236,0.57,1.0269,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.66541,0.99954,0,massA=0.334 massB=0.665
p2,353,11,mixed,54,54,68,0.81,1.02,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.34865,0.99905,0,massA=0.348 massB=0.651
p2,376,12,gain,0,164,541,0.38,1.2535,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.49609,0.99995,0,massA=0.504 massB=0.496
